policy_id,customer_id,policy_type,policy_start_date,policy_end_date,premium_amount,policy_status,batch_id,load_timestamp
POL00248,CUST01858,Life,2022-01-29,2023-01-29,2186.31,Lapsed,batch_001,2026-07-31T00:00:00
POL00249,CUST01749,Health,2022-12-24,2025-12-23,656.41,Cancelled,batch_001,2026-07-31T00:00:00
POL00250,CUST00626,Life,2024-10-20,2026-10-20,1996.64,Active,batch_001,2026-07-31T00:00:00
POL00251,CUST00382,Life,2021-08-06,2022-08-06,4192.51,Active,batch_001,2026-07-31T00:00:00
POL00252,CUST00533,Auto,2024-11-24,2027-11-24,3746.22,Cancelled,batch_001,2026-07-31T00:00:00
POL00253,CUST00501,Life,2023-11-01,2026-10-31,2896.08,Lapsed,batch_001,2026-07-31T00:00:00
POL00254,CUST01733,Auto,2025-06-13,2028-06-12,4717.42,Lapsed,batch_001,2026-07-31T00:00:00
POL00255,CUST00425,Home,2024-01-03,2027-01-02,1699.75,Active,batch_001,2026-07-31T00:00:00
POL00256,CUST00444,Health,2025-03-06,2028-03-05,2514.51,Cancelled,batch_001,2026-07-31T00:00:00
POL00257,CUST01142,Home,2026-04-22,2028-04-21,751.45,Lapsed,batch_001,2026-07-31T00:00:00
POL00258,CUST00108,Health,2025-09-20,2028-09-19,4877.82,Active,batch_001,2026-07-31T00:00:00
POL00259,CUST01266,Health,2022-11-23,2023-11-23,1511.70,Lapsed,batch_001,2026-07-31T00:00:00
POL00260,CUST00587,Life,2023-03-12,2024-03-11,1070.75,Active,batch_001,2026-07-31T00:00:00
POL00261,CUST00126,Auto,2024-02-07,2025-02-06,3756.65,Cancelled,batch_001,2026-07-31T00:00:00
POL00262,CUST01720,Life,2023-06-07,2026-06-06,1232.64,Lapsed,batch_001,2026-07-31T00:00:00
POL00263,CUST01329,Auto,2022-01-28,2023-01-28,1976.25,Active,batch_001,2026-07-31T00:00:00
POL00264,CUST00204,Auto,2026-07-04,2027-07-04,955.57,Lapsed,batch_001,2026-07-31T00:00:00
POL00265,CUST01990,Life,2026-03-11,2028-03-10,3377.31,Lapsed,batch_001,2026-07-31T00:00:00
POL00266,CUST00467,Health,2022-02-05,2024-02-05,1234.73,Lapsed,batch_001,2026-07-31T00:00:00
POL00267,CUST01994,Health,2024-03-31,2025-03-31,1559.58,Active,batch_001,2026-07-31T00:00:00
POL00268,CUST00225,Auto,2022-01-24,2023-01-24,2097.26,Active,batch_001,2026-07-31T00:00:00
POL00269,CUST00563,Health,2022-01-02,2024-01-02,4737.56,Lapsed,batch_001,2026-07-31T00:00:00
POL00270,CUST02038,Life,2026-07-19,2028-07-18,775.92,Active,batch_001,2026-07-31T00:00:00
POL00271,CUST00943,Health,2025-08-20,2026-08-20,2025.00,Active,batch_001,2026-07-31T00:00:00
POL00272,CUST00174,Life,2025-11-09,2027-11-09,4336.47,Active,batch_001,2026-07-31T00:00:00
POL00273,CUST01283,Life,2026-02-05,2028-02-05,4621.58,Cancelled,batch_001,2026-07-31T00:00:00
POL00274,CUST01711,Health,2022-12-02,2024-12-01,3605.60,Active,batch_001,2026-07-31T00:00:00
POL00275,CUST01331,Home,2022-01-23,2024-01-23,300.11,Cancelled,batch_001,2026-07-31T00:00:00
POL00276,CUST01483,Auto,2025-11-24,2027-11-24,4193.72,Lapsed,batch_001,2026-07-31T00:00:00
POL00277,CUST01641,Auto,2022-04-05,2023-04-05,1367.92,Lapsed,batch_001,2026-07-31T00:00:00
POL00278,CUST00908,Health,2023-02-28,2025-02-27,3779.86,Active,batch_001,2026-07-31T00:00:00
POL00279,CUST00468,Home,2022-02-28,2023-02-28,2650.32,Lapsed,batch_001,2026-07-31T00:00:00
POL00280,CUST00605,Home,2022-02-27,2024-02-27,3691.42,Active,batch_001,2026-07-31T00:00:00
POL00281,CUST00711,Home,2023-07-31,2024-07-30,1428.65,Cancelled,batch_001,2026-07-31T00:00:00
POL00282,CUST02024,Life,2025-01-05,2026-01-05,1050.30,Cancelled,batch_001,2026-07-31T00:00:00
POL00283,CUST01324,Health,2022-08-07,2025-08-06,2354.75,Active,batch_001,2026-07-31T00:00:00
POL00284,CUST01812,Health,2026-06-04,2028-06-03,527.77,Lapsed,batch_001,2026-07-31T00:00:00
POL00285,CUST00304,Health,2023-09-03,2026-09-02,469.63,Lapsed,batch_001,2026-07-31T00:00:00
POL00286,CUST01511,Health,2026-07-03,2028-07-02,380.51,Active,batch_001,2026-07-31T00:00:00
POL00287,CUST00370,Life,2021-12-01,2024-11-30,4348.40,Lapsed,batch_001,2026-07-31T00:00:00
POL00288,CUST00169,Life,2022-04-11,2025-04-10,2860.72,Cancelled,batch_001,2026-07-31T00:00:00
POL00289,CUST01949,Home,2025-02-22,2028-02-22,1103.55,Active,batch_001,2026-07-31T00:00:00
POL00290,CUST01407,Auto,2026-07-18,2028-07-17,696.81,Cancelled,batch_001,2026-07-31T00:00:00
POL00291,CUST01015,Life,2026-05-22,2029-05-21,1028.28,Lapsed,batch_001,2026-07-31T00:00:00
POL00292,CUST00651,Health,2026-01-10,2029-01-09,2709.19,Lapsed,batch_001,2026-07-31T00:00:00
POL00293,CUST01386,Auto,2024-04-08,2026-04-08,2059.60,Cancelled,batch_001,2026-07-31T00:00:00
POL00294,CUST01351,Auto,2023-10-19,2026-10-18,1806.32,Cancelled,batch_001,2026-07-31T00:00:00
POL00295,CUST01033,Home,2023-04-26,2026-04-25,2055.51,Lapsed,batch_001,2026-07-31T00:00:00
POL00296,CUST00580,Health,2024-04-02,2025-04-02,2997.15,Lapsed,batch_001,2026-07-31T00:00:00
POL00297,CUST01606,Home,2023-08-11,2026-08-10,3552.70,Cancelled,batch_001,2026-07-31T00:00:00
POL00298,CUST01269,Life,2023-11-03,2026-11-02,4702.41,Cancelled,batch_001,2026-07-31T00:00:00
POL00299,CUST00383,Life,2024-12-11,2026-12-11,4103.29,Cancelled,batch_001,2026-07-31T00:00:00
POL00300,CUST01266,Home,2022-09-10,2024-09-09,287.51,Active,batch_001,2026-07-31T00:00:00
POL00301,CUST01992,Home,2024-02-18,2026-02-17,4748.81,Active,batch_001,2026-07-31T00:00:00
POL00302,CUST01212,Auto,2025-06-20,2026-06-20,943.74,Cancelled,batch_001,2026-07-31T00:00:00
POL00303,CUST00155,Health,2024-04-08,2027-04-08,4208.58,Cancelled,batch_001,2026-07-31T00:00:00
POL00304,CUST00632,Home,2022-03-13,2023-03-13,3066.78,Active,batch_001,2026-07-31T00:00:00
POL00305,CUST00679,Life,2021-08-28,2024-08-27,3901.27,Active,batch_001,2026-07-31T00:00:00
POL00306,CUST00973,Life,2025-06-23,2027-06-23,1948.64,Cancelled,batch_001,2026-07-31T00:00:00
POL00307,CUST01839,Home,2026-05-15,2028-05-14,3811.48,Cancelled,batch_001,2026-07-31T00:00:00
POL00308,CUST01922,Home,2022-06-06,2023-06-06,1685.45,Lapsed,batch_001,2026-07-31T00:00:00
POL00309,CUST01805,Life,2022-03-15,2025-03-14,4746.22,Lapsed,batch_001,2026-07-31T00:00:00
POL00310,CUST01715,Home,2026-02-25,2028-02-25,2613.95,Active,batch_001,2026-07-31T00:00:00
POL00311,CUST01025,Auto,2023-05-24,2026-05-23,864.31,Cancelled,batch_001,2026-07-31T00:00:00
POL00312,CUST00421,Auto,2025-11-18,2027-11-18,4395.76,Lapsed,batch_001,2026-07-31T00:00:00
POL00313,CUST01118,Life,2023-11-01,2024-10-31,3862.96,Cancelled,batch_001,2026-07-31T00:00:00
POL00314,CUST00376,Home,2022-09-15,2023-09-15,4189.02,Lapsed,batch_001,2026-07-31T00:00:00
POL00315,CUST01700,Auto,2024-07-19,2026-07-19,4666.27,Lapsed,batch_001,2026-07-31T00:00:00
POL00316,CUST01582,Auto,2022-03-01,2025-02-28,1995.02,Lapsed,batch_001,2026-07-31T00:00:00
POL00317,CUST00406,Health,2023-08-28,2024-08-27,335.30,Active,batch_001,2026-07-31T00:00:00
POL00318,CUST01936,Home,2024-09-21,2025-09-21,383.86,Cancelled,batch_001,2026-07-31T00:00:00
POL00319,CUST00022,Auto,2024-01-02,2026-01-01,2353.29,Active,batch_001,2026-07-31T00:00:00
POL00320,CUST00613,Life,2022-12-03,2024-12-02,1235.14,Active,batch_001,2026-07-31T00:00:00
POL00321,CUST00500,Auto,2025-04-22,2027-04-22,1340.67,Active,batch_001,2026-07-31T00:00:00
POL00322,CUST01873,Auto,2026-03-14,2028-03-13,3266.97,Active,batch_001,2026-07-31T00:00:00
POL00323,CUST00068,Home,2024-02-25,2026-02-24,3064.35,Cancelled,batch_001,2026-07-31T00:00:00
POL00324,CUST00007,Health,2026-01-29,2027-01-29,1598.11,Active,batch_001,2026-07-31T00:00:00
POL00325,CUST00351,Health,2021-08-24,2024-08-23,2199.52,Active,batch_001,2026-07-31T00:00:00
POL00326,CUST00084,Life,2026-04-19,2029-04-18,2811.59,Lapsed,batch_001,2026-07-31T00:00:00
POL00327,CUST01530,Health,2024-02-16,2025-02-15,3251.22,Cancelled,batch_001,2026-07-31T00:00:00
POL00328,CUST00277,Health,2022-06-17,2023-06-17,1914.05,Active,batch_001,2026-07-31T00:00:00
POL00329,CUST00425,Health,2022-09-21,2025-09-20,3354.10,Active,batch_001,2026-07-31T00:00:00
POL00330,CUST01387,Home,2023-10-30,2024-10-29,1891.04,Cancelled,batch_001,2026-07-31T00:00:00
POL00331,CUST01961,Home,2022-07-24,2024-07-23,4907.93,Active,batch_001,2026-07-31T00:00:00
POL00332,CUST01875,Auto,2022-06-28,2023-06-28,3637.02,Lapsed,batch_001,2026-07-31T00:00:00
POL00333,CUST00818,Auto,2026-04-14,2027-04-14,410.27,Lapsed,batch_001,2026-07-31T00:00:00
POL00334,CUST01940,Health,2022-11-25,2024-11-24,2673.84,Active,batch_001,2026-07-31T00:00:00
POL00335,CUST01463,Auto,2023-11-24,2026-11-23,1117.30,Cancelled,batch_001,2026-07-31T00:00:00
POL00336,CUST01508,Life,2023-12-23,2025-12-22,1511.44,Lapsed,batch_001,2026-07-31T00:00:00
POL00337,CUST01584,Health,2023-05-16,2026-05-15,2310.74,Active,batch_001,2026-07-31T00:00:00
POL00338,CUST01505,Health,2024-06-30,2026-06-30,3521.93,Active,batch_001,2026-07-31T00:00:00
POL00339,CUST01764,Home,2023-04-24,2026-04-23,2237.60,Cancelled,batch_001,2026-07-31T00:00:00
POL00340,CUST00328,Health,2023-10-29,2025-10-28,1741.81,Cancelled,batch_001,2026-07-31T00:00:00
POL00341,CUST01746,Home,2025-11-17,2027-11-17,1671.18,Cancelled,batch_001,2026-07-31T00:00:00
POL00342,CUST00174,Health,2025-09-25,2027-09-25,1887.43,Cancelled,batch_001,2026-07-31T00:00:00
POL00343,CUST00235,Auto,2023-09-19,2025-09-18,1517.87,Cancelled,batch_001,2026-07-31T00:00:00
POL00344,CUST00656,Auto,2022-01-04,2025-01-03,2149.81,Active,batch_001,2026-07-31T00:00:00
POL00345,CUST01795,Auto,2022-05-13,2025-05-12,3454.83,Active,batch_001,2026-07-31T00:00:00
POL00346,CUST01501,Health,2025-03-08,2026-03-08,1332.78,Lapsed,batch_001,2026-07-31T00:00:00
POL00347,CUST00629,Life,2023-12-07,2026-12-06,355.45,Lapsed,batch_001,2026-07-31T00:00:00
POL00348,CUST00315,Home,2021-12-14,2023-12-14,2330.91,Cancelled,batch_001,2026-07-31T00:00:00
POL00349,CUST01142,Home,2021-08-11,2023-08-11,2110.56,Active,batch_001,2026-07-31T00:00:00
POL00350,CUST02045,Life,2024-06-01,2025-06-01,3731.24,Cancelled,batch_001,2026-07-31T00:00:00
POL00351,CUST01067,Life,2022-09-10,2023-09-10,1456.53,Active,batch_001,2026-07-31T00:00:00
POL00352,CUST02012,Home,2023-10-22,2026-10-21,1570.77,Active,batch_001,2026-07-31T00:00:00
POL00353,CUST01852,Home,2022-12-15,2023-12-15,4293.57,Cancelled,batch_001,2026-07-31T00:00:00
POL00354,CUST01310,Health,2025-05-03,2027-05-03,4986.86,Cancelled,batch_001,2026-07-31T00:00:00
POL00355,CUST01190,Health,2026-04-10,2027-04-10,2839.99,Active,batch_001,2026-07-31T00:00:00
POL00356,CUST00714,Health,2025-03-20,2028-03-19,3605.91,Cancelled,batch_001,2026-07-31T00:00:00
POL00357,CUST00824,Home,2026-05-08,2027-05-08,782.54,Active,batch_001,2026-07-31T00:00:00
POL00358,CUST01512,Life,2021-08-30,2023-08-30,326.16,Cancelled,batch_001,2026-07-31T00:00:00
POL00359,CUST00354,Auto,2022-07-13,2023-07-13,3137.35,Lapsed,batch_001,2026-07-31T00:00:00
POL00360,CUST01961,Life,2022-03-21,2024-03-20,4998.06,Lapsed,batch_001,2026-07-31T00:00:00
POL00361,CUST01299,Auto,2022-11-06,2025-11-05,554.00,Lapsed,batch_001,2026-07-31T00:00:00
POL00362,CUST01412,Home,2026-03-22,2028-03-21,3464.52,Cancelled,batch_001,2026-07-31T00:00:00
POL00363,CUST00529,Life,2021-11-19,2024-11-18,3021.37,Cancelled,batch_001,2026-07-31T00:00:00
POL00364,CUST00627,Health,2024-09-20,2025-09-20,4190.68,Active,batch_001,2026-07-31T00:00:00
POL00365,CUST00924,Health,2026-07-14,2027-07-14,1748.77,Cancelled,batch_001,2026-07-31T00:00:00
POL00366,CUST01027,Home,2026-04-12,2028-04-11,4260.48,Cancelled,batch_001,2026-07-31T00:00:00
POL00367,CUST01241,Auto,2022-11-03,2025-11-02,1517.36,Cancelled,batch_001,2026-07-31T00:00:00
POL00368,CUST00632,Home,2025-03-27,2028-03-26,1009.45,Cancelled,batch_001,2026-07-31T00:00:00
POL00369,CUST01383,Auto,2022-08-30,2025-08-29,3659.04,Active,batch_001,2026-07-31T00:00:00
POL00370,CUST01085,Home,2021-12-07,2022-12-07,418.22,Cancelled,batch_001,2026-07-31T00:00:00
POL00371,CUST00125,Life,2024-03-14,2026-03-14,3166.92,Cancelled,batch_001,2026-07-31T00:00:00
POL00372,CUST01238,Life,2024-09-05,2027-09-05,1590.42,Active,batch_001,2026-07-31T00:00:00
POL00373,CUST01858,Auto,2021-12-01,2024-11-30,2149.24,Cancelled,batch_001,2026-07-31T00:00:00
POL00374,CUST01703,Life,2024-08-15,2025-08-15,958.79,Lapsed,batch_001,2026-07-31T00:00:00
POL00375,CUST00589,Health,2023-05-14,2024-05-13,1832.92,Cancelled,batch_001,2026-07-31T00:00:00
POL00376,CUST01415,Life,2023-09-14,2025-09-13,3724.16,Active,batch_001,2026-07-31T00:00:00
POL00377,CUST00435,Health,2022-06-15,2024-06-14,2671.90,Active,batch_001,2026-07-31T00:00:00
POL00378,CUST01842,Home,2024-08-02,2026-08-02,788.11,Active,batch_001,2026-07-31T00:00:00
POL00379,CUST01574,Life,2026-05-05,2027-05-05,442.91,Active,batch_001,2026-07-31T00:00:00
POL00380,CUST01281,Home,2025-01-13,2026-01-13,4104.69,Active,batch_001,2026-07-31T00:00:00
POL00381,CUST01913,Life,2022-11-23,2024-11-22,4980.65,Lapsed,batch_001,2026-07-31T00:00:00
POL00382,CUST01611,Life,2023-08-05,2025-08-04,311.25,Active,batch_001,2026-07-31T00:00:00
POL00383,CUST00200,Auto,2022-12-17,2023-12-17,3000.05,Lapsed,batch_001,2026-07-31T00:00:00
POL00384,CUST01928,Health,2023-02-01,2025-01-31,3068.09,Cancelled,batch_001,2026-07-31T00:00:00
POL00385,CUST01766,Home,2025-01-31,2026-01-31,4266.43,Lapsed,batch_001,2026-07-31T00:00:00
POL00386,CUST01652,Health,2021-10-16,2024-10-15,1955.73,Active,batch_001,2026-07-31T00:00:00
POL00387,CUST00798,Health,2023-02-08,2025-02-07,445.56,Cancelled,batch_001,2026-07-31T00:00:00
POL00388,CUST01845,Health,2024-05-28,2026-05-28,552.95,Cancelled,batch_001,2026-07-31T00:00:00
POL00389,CUST00528,Auto,2025-01-30,2028-01-30,3133.01,Lapsed,batch_001,2026-07-31T00:00:00
POL00390,CUST01389,Health,2023-09-10,2025-09-09,4015.51,Active,batch_001,2026-07-31T00:00:00
POL00391,CUST01645,Auto,2023-11-06,2024-11-05,3091.82,Active,batch_001,2026-07-31T00:00:00
POL00392,CUST01365,Life,2022-12-07,2023-12-07,857.77,Cancelled,batch_001,2026-07-31T00:00:00
POL00393,CUST00573,Health,2022-07-01,2024-06-30,914.92,Cancelled,batch_001,2026-07-31T00:00:00
POL00394,CUST01226,Health,2024-10-31,2026-10-31,980.01,Cancelled,batch_001,2026-07-31T00:00:00
POL00395,CUST01228,Life,2021-11-28,2024-11-27,2755.23,Active,batch_001,2026-07-31T00:00:00
POL00396,CUST00449,Life,2025-08-01,2027-08-01,1789.95,Cancelled,batch_001,2026-07-31T00:00:00
POL00397,CUST00110,Life,2023-06-22,2025-06-21,4024.42,Lapsed,batch_001,2026-07-31T00:00:00
POL00398,CUST00933,Auto,2023-04-12,2026-04-11,3957.94,Cancelled,batch_001,2026-07-31T00:00:00
POL00399,CUST01558,Home,2025-06-30,2027-06-30,1018.46,Cancelled,batch_001,2026-07-31T00:00:00
POL00400,CUST00451,Home,2024-07-21,2025-07-21,351.54,Active,batch_001,2026-07-31T00:00:00
POL00401,CUST00621,Life,2024-03-05,2026-03-05,1705.72,Cancelled,batch_001,2026-07-31T00:00:00
POL00402,CUST01932,Auto,2023-07-08,2024-07-07,2169.81,Cancelled,batch_001,2026-07-31T00:00:00
POL00403,CUST01332,Life,2023-06-23,2024-06-22,2689.68,Cancelled,batch_001,2026-07-31T00:00:00
POL00404,CUST00710,Life,2021-10-12,2023-10-12,1706.01,Cancelled,batch_001,2026-07-31T00:00:00
POL00405,CUST01083,Life,2023-03-23,2025-03-22,2822.11,Active,batch_001,2026-07-31T00:00:00
POL00406,CUST01223,Home,2024-12-19,2025-12-19,1539.23,Lapsed,batch_001,2026-07-31T00:00:00
POL00407,CUST02003,Health,2024-05-15,2026-05-15,3583.52,Lapsed,batch_001,2026-07-31T00:00:00
POL00408,CUST01121,Health,2023-12-13,2025-12-12,2890.34,Active,batch_001,2026-07-31T00:00:00
POL00409,CUST01556,Life,2022-03-03,2025-03-02,3447.79,Lapsed,batch_001,2026-07-31T00:00:00
POL00410,CUST01179,Auto,2023-12-15,2024-12-14,1594.17,Lapsed,batch_001,2026-07-31T00:00:00
POL00411,CUST01963,Home,2024-07-25,2026-07-25,3348.67,Active,batch_001,2026-07-31T00:00:00
POL00412,CUST01113,Home,2025-11-29,2028-11-28,1501.44,Active,batch_001,2026-07-31T00:00:00
POL00413,CUST00981,Home,2024-12-23,2027-12-23,3756.28,Active,batch_001,2026-07-31T00:00:00
POL00414,CUST00925,Home,2026-02-20,2029-02-19,4544.88,Active,batch_001,2026-07-31T00:00:00
POL00415,CUST01935,Auto,2024-05-24,2025-05-24,2183.85,Cancelled,batch_001,2026-07-31T00:00:00
POL00416,CUST00647,Life,2021-10-24,2022-10-24,224.87,Cancelled,batch_001,2026-07-31T00:00:00
POL00417,CUST00817,Health,2022-07-24,2024-07-23,2491.75,Lapsed,batch_001,2026-07-31T00:00:00
POL00418,CUST00367,Home,2023-10-20,2025-10-19,3300.31,Cancelled,batch_001,2026-07-31T00:00:00
POL00419,CUST00153,Home,2023-02-05,2026-02-04,3670.96,Lapsed,batch_001,2026-07-31T00:00:00
POL00420,CUST00149,Life,2026-07-08,2027-07-08,4682.83,Lapsed,batch_001,2026-07-31T00:00:00
POL00421,CUST01186,Auto,2023-11-02,2024-11-01,4695.72,Active,batch_001,2026-07-31T00:00:00
POL00422,CUST00440,Health,2021-11-26,2023-11-26,2926.22,Lapsed,batch_001,2026-07-31T00:00:00
POL00423,CUST02024,Home,2022-07-02,2024-07-01,4947.68,Cancelled,batch_001,2026-07-31T00:00:00
POL00424,CUST00462,Health,2025-04-11,2027-04-11,1509.62,Active,batch_001,2026-07-31T00:00:00
POL00425,CUST01054,Home,2024-07-09,2027-07-09,2402.79,Active,batch_001,2026-07-31T00:00:00
POL00426,CUST01209,Home,2024-03-31,2027-03-31,1818.14,Active,batch_001,2026-07-31T00:00:00
POL00427,CUST01661,Life,2025-04-16,2028-04-15,4309.50,Cancelled,batch_001,2026-07-31T00:00:00
POL00428,CUST00391,Home,2025-12-05,2027-12-05,616.34,Active,batch_001,2026-07-31T00:00:00
POL00429,CUST01017,Auto,2022-07-25,2024-07-24,1753.29,Lapsed,batch_001,2026-07-31T00:00:00
POL00430,CUST01094,Health,2024-11-08,2026-11-08,1330.50,Lapsed,batch_001,2026-07-31T00:00:00
POL00431,CUST00047,Health,2026-06-26,2029-06-25,3669.84,Cancelled,batch_001,2026-07-31T00:00:00
POL00432,CUST00255,Auto,2023-03-13,2025-03-12,3525.29,Lapsed,batch_001,2026-07-31T00:00:00
POL00433,CUST01274,Auto,2023-09-30,2025-09-29,966.64,Cancelled,batch_001,2026-07-31T00:00:00
POL00434,CUST00905,Home,2021-12-15,2023-12-15,1964.21,Active,batch_001,2026-07-31T00:00:00
POL00435,CUST01531,Life,2025-04-15,2027-04-15,935.29,Cancelled,batch_001,2026-07-31T00:00:00
POL00436,CUST00895,Home,2021-08-05,2024-08-04,4581.43,Cancelled,batch_001,2026-07-31T00:00:00
POL00437,CUST00336,Life,2026-01-01,2028-12-31,4391.05,Cancelled,batch_001,2026-07-31T00:00:00
POL00438,CUST00460,Auto,2026-02-27,2029-02-26,1936.57,Cancelled,batch_001,2026-07-31T00:00:00
POL00439,CUST00614,Home,2023-04-04,2026-04-03,1170.35,Lapsed,batch_001,2026-07-31T00:00:00
POL00440,CUST00842,Life,2024-09-04,2027-09-04,2320.83,Active,batch_001,2026-07-31T00:00:00
POL00441,CUST00228,Life,2025-03-31,2028-03-30,2338.32,Active,batch_001,2026-07-31T00:00:00
POL00442,CUST00237,Life,2022-03-05,2025-03-04,2194.04,Cancelled,batch_001,2026-07-31T00:00:00
POL00443,CUST01622,Health,2024-05-21,2026-05-21,3671.74,Active,batch_001,2026-07-31T00:00:00
POL00444,CUST00300,Auto,2024-04-01,2027-04-01,1245.93,Lapsed,batch_001,2026-07-31T00:00:00
POL00445,CUST00247,Auto,2022-08-22,2024-08-21,3561.85,Lapsed,batch_001,2026-07-31T00:00:00
POL00446,CUST00738,Home,2024-02-19,2025-02-18,1578.04,Cancelled,batch_001,2026-07-31T00:00:00
POL00447,CUST01722,Health,2025-11-22,2028-11-21,3300.23,Lapsed,batch_001,2026-07-31T00:00:00
POL00448,CUST01547,Life,2024-03-17,2026-03-17,4374.18,Active,batch_001,2026-07-31T00:00:00
POL00449,CUST00545,Health,2025-01-19,2028-01-19,4827.89,Active,batch_001,2026-07-31T00:00:00
POL00450,CUST01610,Home,2024-05-09,2025-05-09,4965.66,Cancelled,batch_001,2026-07-31T00:00:00
POL00451,CUST00094,Health,2025-01-01,2026-01-01,4207.14,Lapsed,batch_001,2026-07-31T00:00:00
POL00452,CUST01738,Life,2024-02-04,2027-02-03,3651.65,Active,batch_001,2026-07-31T00:00:00
POL00453,CUST00636,Health,2026-04-18,2027-04-18,2411.00,Active,batch_001,2026-07-31T00:00:00
POL00454,CUST00132,Life,2022-08-30,2025-08-29,3874.35,Cancelled,batch_001,2026-07-31T00:00:00
POL00455,CUST00276,Auto,2023-03-19,2024-03-18,1355.20,Cancelled,batch_001,2026-07-31T00:00:00
POL00456,CUST00200,Home,2025-02-26,2026-02-26,2342.92,Cancelled,batch_001,2026-07-31T00:00:00
POL00457,CUST00960,Home,2024-10-20,2025-10-20,2130.87,Active,batch_001,2026-07-31T00:00:00
POL00458,CUST01185,Home,2023-01-22,2024-01-22,2618.70,Cancelled,batch_001,2026-07-31T00:00:00
POL00459,CUST01314,Home,2026-06-03,2029-06-02,1730.74,Lapsed,batch_001,2026-07-31T00:00:00
POL00460,CUST00906,Life,2024-02-21,2025-02-20,4931.34,Lapsed,batch_001,2026-07-31T00:00:00
POL00461,CUST00718,Life,2025-01-12,2027-01-12,492.60,Cancelled,batch_001,2026-07-31T00:00:00
POL00462,CUST01411,Life,2026-03-29,2028-03-28,425.04,Cancelled,batch_001,2026-07-31T00:00:00
POL00463,CUST01673,Home,2021-08-01,2023-08-01,3542.28,Lapsed,batch_001,2026-07-31T00:00:00
POL00464,CUST01940,Home,2024-03-01,2026-03-01,1082.62,Active,batch_001,2026-07-31T00:00:00
POL00465,CUST00592,Life,2024-01-08,2026-01-07,4316.20,Active,batch_001,2026-07-31T00:00:00
POL00466,CUST01707,Home,2023-05-15,2026-05-14,2180.85,Lapsed,batch_001,2026-07-31T00:00:00
POL00467,CUST01353,Auto,2025-03-27,2026-03-27,1423.98,Lapsed,batch_001,2026-07-31T00:00:00
POL00468,CUST00781,Auto,2026-07-06,2028-07-05,643.83,Lapsed,batch_001,2026-07-31T00:00:00
POL00469,CUST00162,Auto,2024-04-27,2026-04-27,3433.63,Active,batch_001,2026-07-31T00:00:00
POL00470,CUST00889,Life,2025-07-14,2028-07-13,3676.67,Active,batch_001,2026-07-31T00:00:00
POL00471,CUST00063,Home,2025-05-03,2027-05-03,1655.30,Active,batch_001,2026-07-31T00:00:00
POL00472,CUST01962,Home,2025-05-04,2028-05-03,763.12,Cancelled,batch_001,2026-07-31T00:00:00
POL00473,CUST01625,Home,2023-05-25,2026-05-24,3578.09,Cancelled,batch_001,2026-07-31T00:00:00
POL00474,CUST01560,Life,2025-12-05,2027-12-05,3922.47,Cancelled,batch_001,2026-07-31T00:00:00
POL00475,CUST01072,Health,2025-08-09,2028-08-08,1924.45,Cancelled,batch_001,2026-07-31T00:00:00
POL00476,CUST01924,Health,2023-01-09,2025-01-08,2436.82,Active,batch_001,2026-07-31T00:00:00
POL00477,CUST00188,Home,2022-04-20,2024-04-19,1702.03,Cancelled,batch_001,2026-07-31T00:00:00
POL00478,CUST01711,Health,2023-12-29,2024-12-28,277.86,Active,batch_001,2026-07-31T00:00:00
POL00479,CUST01556,Home,2025-12-18,2026-12-18,1783.35,Lapsed,batch_001,2026-07-31T00:00:00
POL00480,CUST01383,Health,2024-06-06,2027-06-06,3342.12,Lapsed,batch_001,2026-07-31T00:00:00
POL00481,CUST02010,Life,2022-05-17,2025-05-16,3280.13,Active,batch_001,2026-07-31T00:00:00
POL00482,CUST00694,Home,2023-07-30,2026-07-29,4015.88,Cancelled,batch_001,2026-07-31T00:00:00
POL00483,CUST00241,Auto,2024-03-21,2027-03-21,2543.92,Active,batch_001,2026-07-31T00:00:00
POL00484,CUST00027,Life,2023-06-28,2026-06-27,432.87,Active,batch_001,2026-07-31T00:00:00
POL00485,CUST00619,Auto,2023-04-10,2026-04-09,1310.88,Active,batch_001,2026-07-31T00:00:00
POL00486,CUST00248,Life,2022-10-31,2025-10-30,2388.85,Cancelled,batch_001,2026-07-31T00:00:00
