claim_id,policy_id,claim_date,claim_amount,claim_status,claim_reason,batch_id,load_timestamp
CLM000265,POL02355,2023-09-18,24935.91,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000266,POL03556,2023-09-18,24460.61,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000267,POL03635,2023-09-18,4242.48,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000268,POL00377,2023-09-18,8176.93,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000269,POL02937,2023-09-18,9433.54,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM000270,POL04352,2023-09-18,10360.09,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM000271,POL01393,2023-09-18,4459.23,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM000272,POL05077,2023-09-19,17110.05,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000273,POL01173,2023-09-19,5881.49,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000274,POL03765,2023-09-19,6457.64,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000275,POL02357,2023-09-19,16972.51,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000276,POL03619,2023-09-19,23636.37,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000277,POL03476,2023-09-19,17288.81,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000278,POL01632,2023-09-19,24984.40,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000279,POL01944,2023-09-19,9595.97,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000280,POL02424,2023-09-19,24818.03,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000281,POL03243,2023-09-19,6934.56,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000282,POL04968,2023-09-20,18654.79,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000283,POL04974,2023-09-20,20068.11,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM000284,POL05087,2023-09-20,6340.61,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000285,POL00796,2023-09-20,22594.75,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000286,POL02531,2023-09-21,19736.40,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000287,POL02989,2023-09-21,18335.76,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000288,POL02677,2023-09-21,18712.27,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000289,POL01083,2023-09-21,19684.17,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000290,POL04111,2023-09-22,22845.83,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000291,POL03948,2023-09-22,24187.86,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000292,POL02775,2023-09-22,20125.39,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000293,POL01154,2023-09-23,18878.37,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000294,POL04566,2023-09-23,9207.80,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000295,POL02167,2023-09-23,13460.65,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000296,POL02148,2023-09-23,14655.55,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000297,POL00888,2023-09-24,16903.43,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000298,POL05076,2023-09-24,22117.45,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000299,POL04998,2023-09-24,5612.04,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000300,POL02476,2023-09-25,16266.06,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000301,POL00372,2023-09-25,23661.91,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000302,POL00952,2023-09-25,2520.08,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM000303,POL03184,2023-09-25,11395.73,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000304,POL03434,2023-09-26,14724.77,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM000305,POL03399,2023-09-26,16407.56,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000306,POL03344,2023-09-26,23482.42,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000307,POL03036,2023-09-26,5510.02,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000308,POL02972,2023-09-26,2573.93,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000309,POL04461,2023-09-26,22552.24,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000310,POL00497,2023-09-27,10013.68,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000311,POL03726,2023-09-27,2382.67,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000312,POL00175,2023-09-27,1359.40,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000313,POL01032,2023-09-27,19695.75,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM000314,POL04541,2023-09-27,5258.22,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000315,POL02692,2023-09-27,19381.78,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM000316,POL02272,2023-09-27,21474.31,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM000317,POL04426,2023-09-27,6341.29,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM000318,POL00212,2023-09-27,3381.90,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000319,POL04824,2023-09-27,8161.91,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000320,POL00430,2023-09-27,3256.29,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000321,POL00932,2023-09-28,18667.07,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM000322,POL02966,2023-09-28,12879.63,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000323,POL04128,2023-09-28,5616.59,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000324,POL04272,2023-09-29,7610.60,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000325,POL00499,2023-09-29,24964.81,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM000326,POL00885,2023-09-29,12307.69,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000327,POL00662,2023-09-29,8120.58,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000328,POL01034,2023-09-29,6947.90,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000329,POL04493,2023-09-29,17832.60,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000330,POL04347,2023-09-29,7442.95,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000331,POL03525,2023-09-30,2569.54,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000332,POL04517,2023-09-30,18048.91,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000333,POL03700,2023-09-30,22213.47,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000334,POL03716,2023-09-30,10028.38,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM000335,POL02561,2023-09-30,10726.42,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000336,POL03067,2023-09-30,23844.45,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000337,POL00550,2023-09-30,2371.50,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000338,POL03538,2023-09-30,2504.45,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000339,POL01066,2023-09-30,13953.63,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000340,POL04602,2023-09-30,8308.18,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000341,POL02897,2023-09-30,21852.82,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000342,POL02357,2023-09-30,15050.21,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000343,POL04735,2023-10-01,12734.57,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000344,POL01838,2023-10-01,21197.14,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000345,POL03012,2023-10-01,2960.64,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000346,POL01853,2023-10-01,20199.81,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000347,POL05027,2023-10-01,16906.92,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000348,POL04989,2023-10-01,23234.20,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000349,POL00238,2023-10-02,4592.36,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000350,POL02784,2023-10-02,8840.48,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000351,POL04640,2023-10-02,16467.88,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000352,POL00252,2023-10-02,2384.77,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000353,POL03082,2023-10-02,10553.83,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000354,POL03032,2023-10-02,7859.77,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000355,POL04885,2023-10-03,2215.43,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000356,POL01290,2023-10-03,18885.45,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000357,POL00669,2023-10-03,6875.36,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM000358,POL03979,2023-10-03,15216.19,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000359,POL01766,2023-10-04,18898.08,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000360,POL03522,2023-10-04,2861.16,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000361,POL03987,2023-10-04,13220.66,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000362,POL01807,2023-10-04,9942.06,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000363,POL00063,2023-10-04,5190.14,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000364,POL02094,2023-10-04,7307.23,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM000365,POL04075,2023-10-04,18700.65,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000366,POL03115,2023-10-04,13361.30,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000367,POL04578,2023-10-05,20850.52,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000368,POL03253,2023-10-05,21557.93,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000369,POL00154,2023-10-05,11547.88,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000370,POL04717,2023-10-05,10789.18,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000371,POL02372,2023-10-06,2967.82,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000372,POL01408,2023-10-06,20052.92,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM000373,POL02965,2023-10-06,2294.43,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM000374,POL03570,2023-10-06,14762.90,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM000375,POL03243,2023-10-06,21776.06,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000376,POL01816,2023-10-06,8393.41,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM000377,POL04182,2023-10-06,15867.29,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000378,POL01589,2023-10-06,22657.48,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000379,POL01210,2023-10-07,5983.09,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000380,POL01617,2023-10-07,4420.13,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000381,POL00618,2023-10-07,4510.94,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000382,POL03801,2023-10-07,18885.70,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000383,POL04625,2023-10-07,16110.50,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000384,POL02590,2023-10-07,3858.84,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM000385,POL03623,2023-10-07,15821.49,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000386,POL00461,2023-10-07,8863.36,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000387,POL03783,2023-10-07,11352.66,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000388,POL02352,2023-10-07,2010.60,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000389,POL04867,2023-10-07,12725.99,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000390,POL04541,2023-10-08,23860.36,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000391,POL03685,2023-10-08,22735.34,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000392,POL01543,2023-10-08,8106.02,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000393,POL01236,2023-10-09,23947.29,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000394,POL02814,2023-10-09,24561.40,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000395,POL01414,2023-10-09,1074.64,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000396,POL03600,2023-10-09,13149.31,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000397,POL02982,2023-10-09,9384.01,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM000398,POL03349,2023-10-09,19384.17,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000399,POL00429,2023-10-09,19751.75,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000400,POL00540,2023-10-09,8309.30,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000401,POL02328,2023-10-10,6374.70,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000402,POL01232,2023-10-10,8400.71,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000403,POL02866,2023-10-10,7824.77,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000404,POL01057,2023-10-10,14916.53,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000405,POL04579,2023-10-10,9479.31,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000406,POL04313,2023-10-10,2426.98,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000407,POL04166,2023-10-10,9109.52,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000408,POL01477,2023-10-10,23784.12,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM000409,POL01573,2023-10-10,5740.92,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM000410,POL00633,2023-10-10,7465.22,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000411,POL04422,2023-10-10,20894.48,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000412,POL02759,2023-10-11,21922.18,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000413,POL04893,2023-10-11,9480.32,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM000414,POL01357,2023-10-11,18057.46,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM000415,POL02985,2023-10-11,16941.44,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000416,POL05002,2023-10-11,7194.71,Pending,Hit and run,batch_001,2026-07-31T00:00:00
CLM000417,POL01917,2023-10-12,13396.88,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000418,POL01590,2023-10-13,9259.24,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000419,POL03783,2023-10-13,19259.02,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000420,POL04321,2023-10-13,10524.65,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000421,POL04954,2023-10-13,3546.12,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000422,POL03937,2023-10-13,21865.51,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000423,POL04227,2023-10-13,21294.03,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000424,POL01314,2023-10-14,6892.50,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000425,POL03584,2023-10-14,2383.67,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000426,POL02864,2023-10-14,23268.75,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000427,POL03248,2023-10-14,12599.98,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM000428,POL00669,2023-10-14,9435.33,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000429,POL00812,2023-10-14,20995.49,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM000430,POL01197,2023-10-15,3526.23,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM000431,POL01137,2023-10-15,18995.14,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM000432,POL05041,2023-10-15,230.75,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM000433,POL02097,2023-10-15,5469.80,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000434,POL04988,2023-10-15,13241.51,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000435,POL01947,2023-10-15,7598.66,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000436,POL03440,2023-10-16,16009.90,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM000437,POL00515,2023-10-16,2860.36,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000438,POL04392,2023-10-16,509.24,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM000439,POL01982,2023-10-16,17991.75,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000440,POL00013,2023-10-16,15408.76,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000441,POL03413,2023-10-16,4764.12,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000442,POL04289,2023-10-17,24368.90,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000443,POL04458,2023-10-17,12732.46,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000444,POL00167,2023-10-17,9822.30,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000445,POL03170,2023-10-17,24527.88,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM000446,POL02926,2023-10-17,19734.15,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM000447,POL00850,2023-10-17,19310.38,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000448,POL01093,2023-10-17,1203.96,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000449,POL01435,2023-10-17,20776.55,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM000450,POL03921,2023-10-17,15830.22,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000451,POL03750,2023-10-17,1020.90,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM000452,POL01635,2023-10-17,22156.18,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000453,POL04223,2023-10-17,10015.78,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000454,POL02076,2023-10-18,1011.86,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM000455,POL02344,2023-10-18,8988.66,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000456,POL02720,2023-10-18,6903.09,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000457,POL03277,2023-10-18,18608.36,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000458,POL01531,2023-10-18,12455.46,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM000459,POL04254,2023-10-19,6741.35,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM000460,POL00647,2023-10-19,10822.12,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000461,POL02407,2023-10-19,8098.16,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM000462,POL02422,2023-10-19,7731.75,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM000463,POL01366,2023-10-19,17275.14,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000464,POL00347,2023-10-19,18197.68,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000465,POL03564,2023-10-20,6936.43,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000466,POL03328,2023-10-20,9146.45,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM000467,POL01311,2023-10-20,23824.46,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000468,POL03590,2023-10-20,966.49,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000469,POL03001,2023-10-20,9117.55,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM000470,POL04957,2023-10-20,3920.61,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000471,POL03048,2023-10-21,11154.09,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM000472,POL01128,2023-10-21,13283.55,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM000473,POL02284,2023-10-21,6315.33,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM000474,POL01525,2023-10-22,12526.19,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM000475,POL00965,2023-10-22,6618.24,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
